t,T1,Q1
875.4409065246582,47.32,0.0
876.4413211345673,47.0,0.0
877.4413549900055,47.0,0.0
878.4423236846924,46.84,0.0
879.4433212280273,46.68,0.0
880.4434125423431,46.68,0.0
881.4434139728546,46.36,0.0
882.4443714618683,46.36,0.0
883.4443728923798,46.13,0.0
884.4447348117828,46.04,0.0
885.4455626010895,46.0,0.0
886.4456121921539,45.71,0.0
887.4463794231415,45.71,0.0
888.447092294693,45.49,0.0
889.4470930099487,45.39,0.0
890.4470949172974,45.39,0.0
891.4471824169159,45.1,0.0
892.4479687213898,45.07,0.0
893.4489617347717,45.07,0.0
894.4497435092926,44.75,0.0
895.4507431983948,44.75,0.0
896.4517421722412,44.65,0.0
897.4526371955872,44.42,0.0
898.4527881145477,44.42,0.0
899.4531054496765,44.2,0.0
900.4532301425934,44.1,0.0
901.4536328315735,44.1,0.0
902.4539530277252,43.91,0.0
903.4547166824341,43.78,0.0
904.4557166099548,43.78,0.0
905.4557557106018,43.55,0.0
906.4567184448242,43.46,0.0
907.4567532539368,43.46,0.0
908.457332611084,43.17,0.0
909.4577672481537,43.13,0.0
910.4577932357788,43.13,0.0
911.4577958583832,42.84,0.0
912.4587948322296,42.81,0.0
913.4597952365875,42.81,0.0
914.4605844020844,42.65,0.0
915.4615004062653,42.49,0.0
916.4615004062653,42.49,0.0
917.4618046283722,42.43,0.0
918.4621150493622,42.17,0.0
919.4631152153015,42.17,0.0
920.464072227478,42.14,0.0
921.4640743732452,41.85,0.0
922.464114189148,41.85,0.0
923.4651079177856,41.81,0.0
924.4651656150818,41.52,0.0
925.4654407501221,41.52,0.0
926.4662563800812,41.52,0.0
927.4672491550446,41.36,0.0
928.4672541618347,41.2,0.0
929.4672560691833,41.2,0.0
930.467381477356,41.14,0.0
931.4676671028137,40.88,0.0
932.4679441452026,40.88,0.0
933.468945980072,40.88,0.0
934.4699423313141,40.62,0.0
935.4709014892578,40.56,0.0
936.4714636802673,40.56,0.0
937.4718964099884,40.49,0.0
938.4718968868256,40.23,0.0
939.4723637104034,40.23,0.0
940.4723746776581,40.23,0.0
941.4724159240723,40.04,0.0
942.4730808734894,39.91,0.0
943.4733996391296,39.91,0.0
944.4743940830231,39.91,0.0
945.4744026660919,39.62,0.0
946.4754018783569,39.59,0.0
947.476401090622,39.59,0.0
948.4771919250488,39.53,0.0
949.4778904914856,39.27,0.0
950.478157043457,39.27,0.0
951.4787259101868,39.24,1.0
952.4788317680359,39.2,1.0
953.4797563552856,38.98,1.0
954.4797914028168,38.98,1.0
955.4797914028168,38.95,1.0
956.4807555675507,38.95,1.0
957.4807879924774,38.69,1.0
958.4807939529419,38.66,1.0
959.4809205532074,38.62,1.0
960.4816138744354,38.66,1.0
961.4826018810272,38.62,1.0
962.4835965633392,38.62,1.0
963.4845976829529,38.62,1.0
964.4848980903625,38.62,1.0
965.4855155944824,38.62,1.0
966.4855544567108,38.62,1.0
967.4865069389343,38.62,1.0
968.4866750240326,38.62,1.0
969.4870603084564,38.62,1.0
970.4870984554291,38.62,1.0
971.488046169281,38.69,1.0
972.488507270813,38.88,1.0
973.4891910552979,38.95,1.0
974.490152835846,38.95,1.0
975.4901549816132,38.95,1.0
976.4911515712738,39.17,1.0
977.491592168808,39.27,1.0
978.491593837738,39.27,1.0
979.4925949573517,39.33,1.0
980.4935929775238,39.59,1.0
981.4938673973083,39.59,1.0
982.4948716163635,39.59,1.0
983.495866060257,39.91,1.0
984.4968645572662,39.91,1.0
985.4978277683258,39.98,1.0
986.4984078407288,40.23,1.0
987.4984922409058,40.2,1.0
988.4993925094604,40.52,1.0
989.5003907680511,40.56,1.0
990.5013527870178,40.62,1.0
991.5014777183533,40.88,1.0
992.5022296905518,40.88,1.0
993.5025446414948,41.2,1.0
994.5026745796204,41.2,1.0
995.5036749839783,41.49,1.0
996.5044989585876,41.52,1.0
997.505457162857,41.72,1.0
998.5062100887299,41.85,1.0
999.5062549114227,41.97,1.0
1000.5065891742706,42.17,1.0
1001.5066299438477,42.26,1.0
1002.5075905323029,42.49,1.0
1003.5080480575562,42.49,1.0
1004.5083000659943,42.81,1.0
1005.5089380741119,42.81,1.0
1006.5097754001617,43.13,1.0
1007.5107686519623,43.13,1.0
1008.5107753276825,43.42,1.0
1009.5112884044647,43.46,1.0
1010.5113716125488,43.71,1.0
1011.5116853713989,43.78,1.0
1012.5126495361328,43.84,1.0
1013.5126497745514,44.1,1.0
1014.5136380195618,44.2,1.0
1015.5146377086639,44.42,1.0
1016.514639377594,44.58,1.0
1017.5146813392639,44.71,1.0
1018.5146842002869,44.81,1.0
1019.5156376361847,45.07,1.0
1020.5156807899475,45.1,1.0
1021.5164060592651,45.39,1.0
1022.5166103839874,45.42,1.0
1023.5167038440704,45.71,1.0
1024.5177018642426,45.71,1.0
1025.5186626911163,46.04,1.0
1026.5191268920898,46.04,1.0
1027.519461631775,46.36,1.0
1028.519504070282,46.36,1.0
1029.5195088386536,46.68,1.0
1030.5197257995605,46.68,1.0
1031.519990682602,47.0,1.0
1032.5205771923065,47.0,1.0
1033.5214049816132,47.29,1.0
1034.5221524238586,47.32,1.0
1035.522914648056,47.61,1.0
1036.5231750011444,47.65,1.0
1037.5232100486755,47.78,1.0
1038.523211479187,47.97,1.0
1039.5232129096985,48.0,1.0
1040.5241734981537,48.26,1.0
1041.5242161750793,48.29,1.0
1042.525175333023,48.61,1.0
1043.526172876358,48.61,1.0
1044.5262095928192,48.9,1.0
1045.5271718502045,48.94,1.0
1046.527995109558,49.23,1.0
1047.5280022621155,49.26,1.0
1048.5280351638794,49.26,1.0
1049.528157234192,49.58,1.0
1050.528505563736,49.58,1.0
1051.52854180336,49.87,1.0
1052.5285425186157,49.9,1.0
1053.529544353485,50.0,1.0
1054.5305058956146,50.22,1.0
1055.530543088913,50.22,1.0
1056.5306267738342,50.55,1.0
1057.5316259860992,50.55,1.0
1058.5325875282288,50.61,1.0
1059.5326342582703,50.87,1.0
1060.533587217331,50.9,1.0
1061.5335891246796,51.09,1.0
1062.534588098526,51.19,1.0
1063.5347456932068,51.29,1.0
1064.5347514152527,51.51,1.0
1065.535745382309,51.51,1.0
1066.535752773285,51.8,1.0
1067.5367460250854,51.84,1.0
1068.536783695221,51.9,1.0
1069.5367846488953,52.16,1.0
1070.5377838611603,52.16,1.0
1071.5387878417969,52.48,1.0
1072.5397477149963,52.48,1.0
1073.540690422058,52.67,1.0
1074.5406913757324,52.83,1.0
1075.5406947135925,52.83,1.0
1076.5416939258575,53.16,1.0
1077.5418059825897,53.13,1.0
1078.5420582294464,53.19,1.0
1079.5423555374146,53.45,1.0
1080.5423557758331,53.45,1.0
1081.5423624515533,53.58,1.0
1082.5433156490326,53.77,1.0
1083.5433158874512,53.77,1.0
1084.5434155464172,53.96,1.0
1085.544414281845,54.12,1.0
1086.5444176197052,54.09,1.0
1087.545416355133,54.29,1.0
1088.54545545578,54.38,1.0
1089.5459477901459,54.41,1.0
1090.5469462871552,54.61,1.0
1091.5471131801605,54.74,1.0
1092.5471165180206,54.74,1.0
1093.5478496551514,54.96,1.0
1094.5488512516022,55.06,1.0
1095.5498504638672,55.06,1.0
1096.550811290741,55.25,1.0
1097.5508570671082,55.38,1.0
1098.5508959293365,55.38,1.0
1099.5518898963928,55.64,1.0
1100.5518946647644,55.7,1.0
1101.5518980026245,55.7,1.0
1102.552898645401,55.86,1.0
1103.5529704093933,56.03,1.0
1104.553929567337,56.03,1.0
1105.554969072342,56.22,1.0
1106.5559680461884,56.35,1.0
1107.556927204132,56.35,1.0
1108.5569653511047,56.35,1.0
1109.5569705963135,56.67,1.0
1110.5579659938812,56.67,1.0
1111.5579671859741,56.67,1.0
1112.5589649677277,56.93,1.0
1113.559928894043,56.99,1.0
1114.5599298477173,56.99,1.0
1115.5609271526337,56.99,1.0
1116.5609681606293,57.15,1.0
1117.5609681606293,57.31,1.0
1118.5619258880615,57.31,1.0
1119.56196975708,57.38,1.0
1120.5621860027313,57.64,1.0
1121.5622272491455,57.6,1.0
1122.5631754398346,57.64,1.0
1123.5641751289368,57.67,1.0
1124.5641775131226,57.96,1.0
1125.5642156600952,57.96,1.0
1126.565213918686,57.96,1.0
1127.5661771297455,58.06,1.0
1128.5671758651733,58.28,1.0
1129.5672159194946,58.28,1.0
1130.5672163963318,58.31,1.0
1131.568220615387,58.6,1.0
1132.5691766738892,58.6,1.0
1133.5692958831787,58.6,1.0
1134.569614648819,58.6,1.0
1135.5706095695496,58.7,1.0
1136.5715606212616,58.93,1.0
1137.5725531578064,58.93,1.0
1138.5725626945496,58.96,1.0
1139.5726013183594,59.09,1.0
1140.5735862255096,59.22,1.0
1141.5741453170776,59.25,1.0
1142.574146747589,59.25,1.0
1143.5751106739044,59.38,1.0
1144.5761079788208,59.57,1.0
1145.5771090984344,59.57,1.0
1146.577149629593,59.57,1.0
1147.5781064033508,59.6,1.0
1148.5781445503235,59.86,1.0
1149.5791039466858,59.89,1.0
1150.5791382789612,59.89,1.0
1151.5791451931,60.09,1.0
1152.5801434516907,60.21,1.0
1153.5811066627502,60.21,1.0
1154.5811502933502,60.21,1.0
1155.5821442604065,60.25,1.0
1156.5831463336945,60.47,1.0
1157.5841045379639,60.54,1.0
1158.5841476917267,60.54,1.0
1159.5841476917267,60.54,1.0
1160.5851078033447,60.57,1.0
1161.5861070156097,60.76,1.0
1162.5861077308655,60.86,1.0
1163.5861077308655,60.86,1.0
1164.5863366127014,60.86,1.0
1165.5873346328735,60.92,1.0
1166.5882923603058,61.18,1.0
1167.5883312225342,61.18,1.0
1168.589295387268,61.18,1.0
1169.5902950763702,61.25,1.0
1170.590336561203,61.47,1.0
1171.591335773468,61.5,1.0
1172.5923354625702,61.5,1.0
1173.592628955841,61.5,0.0
1174.593638420105,61.63,0.0
1175.5946283340454,61.83,0.0
1176.5955655574799,61.83,0.0
1177.5955655574799,61.83,0.0
1178.5964758396149,61.83,0.0
1179.5964832305908,61.83,0.0
1180.5974817276,61.83,0.0
1181.597484588623,61.83,0.0
1182.5984864234924,61.83,0.0
1183.599445104599,61.83,0.0
1184.6001036167145,61.83,0.0
1185.6011123657227,61.83,0.0
1186.6021027565002,61.83,0.0
1187.6021029949188,61.83,0.0
1188.6021044254303,61.83,0.0
1189.6021046638489,61.83,0.0
1190.6021075248718,61.83,0.0
1191.6026966571808,61.6,0.0
1192.6027398109436,61.5,0.0
1193.6037375926971,61.5,0.0
1194.6047875881195,61.5,0.0
1195.6057348251343,61.18,0.0
1196.60573720932,61.18,0.0
1197.60573720932,61.18,0.0
1198.60573720932,60.86,0.0
1199.6067378520966,60.86,0.0
1200.606775045395,60.83,0.0
1201.6077361106873,60.54,0.0
1202.6077735424042,60.54,0.0
1203.6077780723572,60.5,0.0
1204.6087753772736,60.21,0.0
1205.6097333431244,60.18,0.0
1206.6097745895386,59.89,0.0
1207.6097774505615,59.89,0.0
1208.6107664108276,59.57,0.0
1209.610774755478,59.57,0.0
1210.6117751598358,59.25,0.0
1211.6127390861511,59.25,0.0
1212.6136260032654,58.93,0.0
1213.6136271953583,58.93,0.0
1214.6146266460419,58.6,0.0
1215.615583896637,58.6,0.0
1216.6155850887299,58.28,0.0
1217.6155862808228,58.28,0.0
1218.6165826320648,57.96,0.0
1219.6169095039368,57.96,0.0
1220.617873430252,57.67,0.0
1221.617935180664,57.64,0.0
1222.6179766654968,57.31,0.0
1223.6189393997192,57.25,0.0
1224.618976354599,56.99,0.0
1225.6189777851105,56.99,0.0
1226.6199774742126,56.67,0.0
1227.6209762096405,56.67,0.0
1228.6209774017334,56.35,0.0
1229.6219351291656,56.35,0.0
1230.6219727993011,56.03,0.0
1231.622934103012,56.03,0.0
1232.6229767799377,55.7,0.0
1233.6236793994904,55.7,0.0
1234.6246466636658,55.38,0.0
1235.6252224445343,55.38,0.0
1236.6255149841309,55.06,0.0
1237.6255168914795,55.06,0.0
1238.6259350776672,54.74,0.0
1239.626142024994,54.74,0.0
1240.6261456012726,54.41,0.0
1241.6271450519562,54.29,0.0
1242.6281003952026,54.09,0.0
1243.628103017807,54.09,0.0
1244.6282527446747,53.77,0.0
1245.6282761096954,53.71,0.0
1246.6282787322998,53.45,0.0
1247.628319978714,53.32,0.0
1248.629322528839,53.13,0.0
1249.6302790641785,53.0,0.0
1250.6302797794342,52.8,0.0
1251.631276845932,52.48,0.0
1252.6312789916992,52.48,0.0
1253.631322145462,52.16,0.0
1254.6322762966156,52.16,0.0
1255.6322786808014,51.84,0.0
1256.6323201656342,51.84,0.0
1257.6326496601105,51.51,0.0
1258.6327238082886,51.51,0.0
1259.6327259540558,51.26,0.0
1260.632726430893,51.19,0.0
1261.6337263584137,50.87,0.0
1262.6346852779388,50.87,0.0
1263.6346862316132,50.55,0.0
1264.6356842517853,50.55,0.0
1265.6356868743896,50.55,0.0
1266.6367259025574,50.22,0.0
1267.637682914734,50.19,0.0
1268.638195514679,49.9,0.0
1269.6381964683533,49.9,0.0
1270.6391570568085,49.58,0.0
1271.6391954421997,49.58,0.0
1272.6395213603973,49.26,0.0
1273.6397335529327,49.26,0.0
1274.6400446891785,49.06,0.0
1275.6410458087921,48.94,0.0
1276.6420078277588,48.94,0.0
1277.6420440673828,48.61,0.0
1278.6420450210571,48.61,0.0
1279.6430501937866,48.29,0.0
1280.6440424919128,48.29,0.0
1281.6440451145172,47.97,0.0
1282.6441655158997,47.97,0.0
1283.6451199054718,47.97,0.0
1284.6451199054718,47.65,0.0
1285.646163702011,47.65,0.0
1286.647120475769,47.39,0.0
1287.6481177806854,47.32,0.0
1288.6484899520874,47.26,0.0
1289.6494886875153,47.0,0.0
1290.650488615036,47.0,0.0
1291.651449918747,46.68,0.0
1292.651567697525,46.68,0.0
1293.6516082286835,46.45,0.0
1294.6516432762146,46.36,0.0
1295.6516892910004,46.36,0.0
1296.6526517868042,46.04,0.0
1297.6526908874512,46.04,0.0
1298.652691602707,45.81,0.0
1299.6536514759064,45.71,0.0
1300.6536514759064,45.71,0.0
1301.6536898612976,45.39,0.0
1302.6546514034271,45.39,0.0
1303.6550385951996,45.29,0.0
1304.655552148819,45.07,0.0
1305.65651512146,45.07,0.0
1306.6575164794922,44.75,0.0
1307.6584758758545,44.75,0.0
1308.6591770648956,44.75,0.0
1309.659952878952,44.42,0.0
1310.6599533557892,44.42,0.0
1311.66095328331,44.29,0.0
1312.6609554290771,44.1,0.0
1313.6619153022766,44.1,0.0
1314.6629149913788,44.04,0.0
1315.6629152297974,43.78,0.0
1316.6629543304443,43.78,0.0
1317.6639482975006,43.62,0.0
1318.6639490127563,43.46,0.0
1319.6639533042908,43.46,0.0
1320.6639533042908,43.23,0.0
1321.663954257965,43.13,0.0
1322.664134979248,43.13,0.0
1323.664140701294,43.01,0.0
1324.6641461849213,42.81,0.0
1325.6651031970978,42.81,0.0
1326.6661415100098,42.81,0.0
1327.666142463684,42.49,0.0
1328.6671419143677,42.49,0.0
1329.6673460006714,42.46,0.0
1330.6673474311829,42.17,0.0
1331.6675336360931,42.17,0.0
1332.6675724983215,42.17,0.0
1333.667576789856,41.85,0.0
1334.6682488918304,41.85,0.0
1335.6691009998322,41.85,0.0
1336.6701021194458,41.52,0.0
1337.6708137989044,41.52,0.0
1338.6718499660492,41.52,0.0
1339.6728460788727,41.3,0.0
1340.6738436222076,41.2,0.0
1341.6746802330017,41.2,0.0
1342.6747903823853,41.01,0.0
1343.6748292446136,40.88,0.0
1344.6753432750702,40.88,0.0
1345.676341533661,40.88,0.0
1346.6771972179413,40.56,0.0
1347.6771974563599,40.56,0.0
1348.678099155426,40.56,0.0
1349.6790974140167,40.23,0.0
1350.679140329361,40.23,0.0
1351.680099248886,40.23,0.0
1352.680141210556,40.23,0.0
1353.6811394691467,39.91,0.0
1354.682097196579,39.91,0.0
1355.682142496109,39.91,0.0
1356.6831386089325,39.75,0.0
1357.6831395626068,39.59,0.0
1358.6836967468262,39.59,0.0
1359.6837327480316,39.59,0.0
1360.6838941574097,39.4,0.0
1361.6839332580566,39.27,0.0
1362.6848936080933,39.27,0.0
1363.684895515442,39.27,0.0
1364.6858956813812,39.14,0.0
1365.6858968734741,38.95,0.0
1366.6859302520752,38.95,0.0
1367.6868917942047,38.95,0.0
1368.6869349479675,38.69,0.0
1369.6879334449768,38.62,0.0
1370.6879334449768,38.62,0.0
1371.6888926029205,38.62,0.0
1372.6898963451385,38.56,0.0
1373.6908993721008,38.3,0.0
1374.6913182735443,38.3,0.0
1375.6913213729858,38.3,0.0
1376.6923215389252,38.27,0.0
1377.6933221817017,38.01,0.0
1378.6943190097809,37.98,0.0
1379.6944267749786,37.98,0.0
1380.694669008255,37.98,0.0
1381.6946694850922,37.75,0.0
1382.6956708431244,37.66,0.0
1383.696670293808,37.66,0.0
1384.6968760490417,37.66,0.0
1385.6969175338745,37.66,0.0
1386.6978788375854,37.43,0.0
1387.6979625225067,37.33,0.0
1388.6979641914368,37.33,0.0
1389.698154449463,37.33,0.0
1390.6981551647186,37.33,0.0
1391.6981899738312,37.01,0.0
1392.6991956233978,37.01,0.0
1393.7001955509186,37.01,0.0
1394.7011952400208,37.01,0.0
1395.7012038230896,36.98,0.0
1396.702194929123,36.72,0.0
1397.7021963596344,36.69,1.0
1398.7031939029694,36.66,1.0
1399.7041568756104,36.69,1.0
1400.7043612003326,36.66,1.0
1401.7043981552124,36.53,1.0
1402.7054002285004,36.37,1.0
1403.705400943756,36.37,1.0
1404.7061116695404,36.37,1.0
1405.706554889679,36.37,1.0
1406.7067377567291,36.37,1.0
1407.7069308757782,36.37,1.0
1408.706931591034,36.37,1.0
1409.7079322338104,36.37,1.0
1410.7088918685913,36.37,1.0
1411.7088930606842,36.37,1.0
1412.7098922729492,36.37,1.0
1413.7099301815033,36.37,1.0
1414.710931301117,36.37,1.0
1415.7109353542328,36.5,1.0
1416.7119324207306,36.66,1.0
1417.7129333019257,36.69,1.0
1418.7139329910278,36.69,1.0
1419.714933872223,36.79,1.0
1420.715933084488,36.92,1.0
1421.7168941497803,37.01,1.0
1422.717279434204,37.11,1.0
1423.7182404994965,37.24,1.0
1424.7187597751617,37.33,1.0
1425.7197942733765,37.33,1.0
1426.7207942008972,37.62,1.0
1427.7207956314087,37.66,1.0
1428.7207958698273,37.66,1.0
1429.721078157425,37.91,1.0
1430.72203707695,37.98,1.0
1431.7220380306244,38.04,1.0
1432.7220788002014,38.3,1.0
1433.7230384349823,38.3,1.0
1434.7230756282806,38.62,1.0
1435.7240753173828,38.62,1.0
1436.7250349521637,38.95,1.0
1437.7250399589539,38.95,1.0
1438.725968837738,39.2,1.0
1439.7269296646118,39.27,1.0
1440.7269685268402,39.4,1.0
1441.7269723415375,39.59,1.0
1442.7273261547089,39.65,1.0
1443.727371454239,39.94,1.0
1444.7283277511597,40.04,1.0
1445.7286064624786,40.27,1.0
1446.728984117508,40.43,1.0
1447.7299511432648,40.56,1.0
1448.729951620102,40.75,1.0
1449.7299523353577,40.85,1.0
1450.7299926280975,41.14,1.0
1451.7309503555298,41.2,1.0
1452.7309997081757,41.52,1.0
1453.7319509983063,41.52,1.0
1454.7329502105713,41.85,1.0
1455.7329947948456,41.91,1.0
1456.7339901924133,42.17,1.0
1457.7349939346313,42.23,1.0
1458.7359495162964,42.49,1.0
1459.7359890937805,42.68,1.0
1460.7369878292084,42.81,1.0
1461.7369894981384,42.97,1.0
1462.7379500865936,43.13,1.0
1463.7379517555237,43.2,1.0
1464.7379879951477,43.46,1.0
1465.738522529602,43.52,1.0
1466.738522529602,43.78,1.0
1467.7386312484741,43.81,1.0
1468.7396697998047,44.07,1.0
1469.7406282424927,44.13,1.0
1470.7406301498413,44.42,1.0
1471.7406692504883,44.42,1.0
1472.7416625022888,44.75,1.0
1473.741669178009,44.91,1.0
1474.7426297664642,45.07,1.0
1475.7426674365997,45.13,1.0
1476.743055343628,45.36,1.0
1477.7440118789673,45.42,1.0
1478.7440145015717,45.68,1.0
1479.7450120449066,45.75,1.0
1480.7458517551422,46.04,1.0
1481.7468101978302,46.07,1.0
1482.7468469142914,46.36,1.0
1483.7478079795837,46.52,1.0
1484.7478439807892,46.68,1.0
1485.7488644123077,46.68,1.0
1486.7498097419739,47.0,1.0
1487.7498433589935,47.0,1.0
1488.750801563263,47.32,1.0
1489.7508025169373,47.36,1.0
1490.7508449554443,47.65,1.0
1491.7518446445465,47.65,1.0
1492.752843618393,47.94,1.0
1493.7537443637848,48.0,1.0
1494.7537446022034,48.26,1.0
1495.7546994686127,48.29,1.0
1496.7547404766083,48.61,1.0
1497.7547404766083,48.61,1.0
1498.7547855377197,48.71,1.0
1499.7548232078552,48.94,1.0
1500.7558243274689,49.06,1.0
1501.7568283081055,49.26,1.0
1502.757794380188,49.26,1.0
1503.758325099945,49.52,1.0
1504.7591075897217,49.58,1.0
1505.7591156959534,49.84,1.0
1506.7600712776184,49.9,1.0
1507.7600734233856,50.19,1.0
1508.760112285614,50.22,1.0
1509.760113477707,50.51,1.0
1510.7604718208313,50.55,1.0
1511.7605130672455,50.74,1.0
1512.7614719867706,50.87,1.0
1513.7615129947662,51.03,1.0
1514.7617540359497,51.19,1.0
1515.7625715732574,51.19,1.0
1516.7635698318481,51.51,1.0
1517.7636151313782,51.55,1.0
1518.764569759369,51.8,1.0
1519.7646069526672,51.84,1.0
1520.7646102905273,51.93,1.0
1521.7650685310364,52.16,1.0
1522.7650694847107,52.16,1.0
1523.7660281658173,52.48,1.0
1524.7660694122314,52.48,1.0
1525.7670278549194,52.51,1.0
1526.767098903656,52.8,1.0
1527.7670991420746,52.8,1.0
1528.7680990695953,53.03,1.0
1529.769059419632,53.13,1.0
1530.7690982818604,53.13,1.0
1531.7691011428833,53.35,1.0
1532.7692348957062,53.45,1.0
1533.769235610962,53.45,1.0
1534.7702362537384,53.74,1.0
1535.7712366580963,53.77,1.0
1536.772233247757,53.96,1.0
1537.7722373008728,54.06,1.0
1538.7732436656952,54.12,1.0
1539.7741959095001,54.25,1.0
1540.774198293686,54.41,1.0
1541.7751519680023,54.41,1.0
1542.7753727436066,54.74,1.0
1543.7753982543945,54.74,1.0
1544.7763981819153,54.8,1.0
1545.7773969173431,55.06,1.0
1546.7783570289612,55.06,1.0
1547.7783586978912,55.22,1.0
1548.7783591747284,55.38,1.0
1549.7793543338776,55.38,1.0
1550.779504776001,55.61,1.0
1551.77987241745,55.7,1.0
1552.7799882888794,55.7,1.0
1553.7799911499023,55.96,1.0
1554.7800269126892,56.03,1.0
1555.7810261249542,56.03,1.0
1556.7812657356262,56.09,1.0
1557.7818129062653,56.32,1.0
1558.7827739715576,56.38,1.0
1559.7827739715576,56.48,1.0
1560.7828123569489,56.64,1.0
1561.7837762832642,56.67,1.0
1562.7839939594269,56.67,1.0
1563.7841384410858,56.86,1.0
1564.7846910953522,56.99,1.0
1565.785439491272,56.99,1.0
1566.7857868671417,57.12,1.0
1567.7864985466003,57.31,1.0
1568.7872519493103,57.31,1.0
1569.7882466316223,57.31,1.0
1570.7882544994354,57.44,1.0
1571.7892475128174,57.64,1.0
1572.7902266979218,57.64,1.0
1573.7912192344666,57.64,1.0
1574.791913986206,57.64,1.0
1575.791971206665,57.67,1.0
1576.7926034927368,57.96,1.0
1577.793172121048,57.96,1.0
1578.7937343120575,57.96,1.0
1579.794631242752,58.12,1.0
1580.79562997818,58.22,1.0
1581.7956354618073,58.28,1.0
1582.7964794635773,58.38,1.0
1583.797405719757,58.57,1.0
1584.7974743843079,58.6,1.0
1585.7984356880188,58.57,1.0
1586.798454284668,58.6,1.0
1587.7994441986084,58.73,1.0
1588.8003063201904,58.86,1.0
1589.801306962967,58.93,1.0
1590.8022706508636,58.93,1.0
1591.8022706508636,58.96,1.0
1592.802306652069,59.15,1.0
1593.802312374115,59.25,1.0
1594.8031466007233,59.25,1.0
1595.8034672737122,59.31,1.0
1596.804212808609,59.54,1.0
1597.8042759895325,59.57,1.0
1598.8048436641693,59.6,1.0
1599.8052730560303,59.76,1.0
1600.8053967952728,59.89,1.0
1601.8053987026215,59.89,1.0
1602.8054430484772,59.89,1.0
1603.8062493801117,59.89,1.0
1604.8070089817047,59.96,1.0
1605.8075819015503,60.21,1.0
1606.8085815906525,60.21,1.0
1607.8095500469208,60.54,1.0
1608.8098211288452,60.54,1.0
1609.8108127117157,60.54,1.0
1610.811420917511,60.63,1.0
1611.8115499019623,60.86,0.0
1612.812204837799,60.86,0.0
1613.8122055530548,60.86,0.0
1614.8124618530273,60.86,0.0
1615.8125002384186,60.92,0.0
1616.813194513321,61.12,0.0
1617.814160823822,61.08,0.0
1618.8150343894958,61.18,0.0
1619.8159985542297,61.18,0.0
1620.8160321712494,61.18,0.0
1621.8160338401794,61.18,0.0
1622.8164167404175,61.18,0.0
1623.816445350647,61.18,0.0
1624.8164722919464,61.12,0.0
1625.8166224956512,61.15,0.0
1626.8168413639069,60.96,0.0
1627.8170161247253,60.86,0.0
1628.8170161247253,60.86,0.0
1629.8170521259308,60.86,0.0
1630.8179013729095,60.86,0.0
1631.8184237480164,60.86,0.0
1632.8194229602814,60.76,0.0
1633.820416212082,60.54,0.0
1634.820417881012,60.54,0.0
1635.8204197883606,60.44,0.0
1636.8214144706726,60.21,0.0
1637.8214180469513,60.21,0.0
1638.8222453594208,59.99,0.0
1639.8222534656525,59.89,0.0
1640.822258234024,59.89,0.0
1641.8232538700104,59.63,0.0
1642.8242111206055,59.57,0.0
1643.8242473602295,59.57,0.0
1644.824253320694,59.25,0.0
1645.8248183727264,59.25,0.0
1646.8248586654663,59.02,0.0
1647.8249521255493,58.93,0.0
1648.8259086608887,58.64,0.0
1649.8269069194794,58.6,0.0
1650.827139377594,58.44,0.0
1651.827919960022,58.28,0.0
1652.828917980194,58.28,0.0
1653.8289198875427,57.96,0.0
1654.8289217948914,57.93,0.0
1655.8289277553558,57.64,0.0
1656.8289351463318,57.6,0.0
1657.829661846161,57.31,0.0
1658.8303999900818,57.25,0.0
1659.8304119110107,56.99,0.0
1660.83065533638,56.96,0.0
1661.8306982517242,56.67,0.0
1662.8316974639893,56.61,0.0
1663.8317322731018,56.35,0.0
1664.832667350769,56.28,0.0
1665.8336262702942,56.03,0.0
1666.8336675167084,55.96,0.0
1667.834662437439,55.7,0.0
1668.8356261253357,55.7,0.0
1669.8356592655182,55.41,0.0
1670.8366284370422,55.38,0.0
1671.8366613388062,55.06,0.0
1672.8366668224335,55.06,0.0
1673.8366675376892,54.74,0.0
1674.8376715183258,54.74,0.0
1675.8386707305908,54.41,0.0
1676.8396263122559,54.41,0.0
1677.8396666049957,54.09,0.0
1678.8406612873077,54.09,0.0
1679.840675830841,53.77,0.0
1680.8407979011536,53.77,0.0
1681.8418018817902,53.48,0.0
1682.842805147171,53.45,0.0
1683.843806028366,53.13,0.0
1684.8448073863983,53.13,0.0
1685.8458054065704,52.83,0.0
1686.8462569713593,52.8,0.0
1687.8472228050232,52.48,0.0
1688.8472611904144,52.48,0.0
1689.8482553958893,52.16,0.0
1690.849223613739,52.16,0.0
1691.8502202033997,51.9,0.0
1692.850222826004,51.84,0.0
1693.8502614498138,51.77,0.0
1694.851253271103,51.51,0.0
1695.8512618541718,51.38,0.0
1696.8512644767761,51.19,0.0
1697.8522596359253,51.09,0.0
1698.853256702423,50.87,0.0
1699.8540704250336,50.87,0.0
1700.854071855545,50.55,0.0
1701.8550708293915,50.55,0.0
1702.855102300644,50.22,0.0
1703.8560729026794,50.22,0.0
1704.8570709228516,49.97,0.0
1705.8574786186218,49.9,0.0
1706.8584406375885,49.87,0.0
1707.8584775924683,49.58,0.0
1708.8594443798065,49.55,0.0
1709.859445810318,49.26,0.0
1710.860078573227,49.26,0.0
1711.8601155281067,48.94,0.0
1712.861077785492,48.94,0.0
1713.861118555069,48.61,0.0
1714.861118555069,48.61,0.0
